,album titles,artists,cleaned_sentences
1288,Raised Under Grey Skies [Deluxe Edition],JP Cooper(제이피 쿠퍼),오다 자다 일구다 맺다 어리다 듣다 자르다 타고나다 보이다 가다 흐르다 쉬다 익히다 넓히다 보이다 만들다 받다 싶다 주다 해보다 해오다 만들다 내놓다 거치다 넘다 되어다 이끌다 내다 올라가다 크다 끄다 알리다 맞다 만들다 다지다 모르다 알리다 되어다 보이다 어우러지다 뿜어내다 늘다 물들다 살리다 내다 불러일으키다 가다 이어지다 빠지다 이어지다 오다 감싸다 전해지다 끌다 올리다 오다 늘다 챙기다 들다 가다 오다 아끼다 오다 담다 담다 물들다 어루만지다 해주다 다가오다 주다 주다 크다
1289,Palette,아이유(IU),먹다 틀리다 싶다 싶다 싶다 싶다 늘어놓다 나다 돌다 웃다 되어다 모르다 바라보다 반짝이다 끝나다 드리워지다 빛나다
1290,TREADMILL,그랜케일(Grancale),싶다 가다 느껴지다 늘다 자다 주다 만들다 크다 잊다 들다 돌아오다 걸어가다 지다 가다 흔들리다 해보다 오다 늘다 떠오르다 속이다 가벼워지다 싶다 부르다 떠오르다 드리다 데리다 놓다 이루다 머물다 남기다 흩어지다 묻다 두다 꺼내다 듣다
1291,/// (너 먹구름 비),헤이즈(Heize),듣다 나서다 빠지다 꽂히다 돌아오다 돌아오다 깨우다 오다 담기다 찾다 끌리다 자다 담다 내다 오다 자다 어울리다
1292,PSY 8th 4X2=8,싸이 (PSY),들리다 나오다 차다 느껴지다 나오다 웃기다 느끼다 가하다 담기다 듣다 들다 고르다 차다 나오다 추다 녹이다 웃다 나다
1293,Light Upon the Lake,Whitney,피다 늘다 모르다 들다 들다 떠다니다 밝다 들다 걸어가다 들다 모르다 걷다 들다 따르다 자아내다 밝다 밝다 어리다 크다 감싸다 들다 들다 어리다 크다 크다 들려오다 사로자다 퍼지다 나오다 되어다 세다 지다 나오다 느끼다 들다 피다 기르다 바라다
1294,사춘기 하 (思春記 下),AKMU (악동뮤지션),따라오다 자다 살리다 이끌다 자다 내다 돋보이다 듣다 앞서다 오다 돋보이다 느껴지다 감다 갖추다 넘다 들다 쓰다 크다 더불다 가지다 가지다 자다 맞다 쓰다 듣다 더불다 읽다 자다 묻다 생기다 지나다 어리다 어리다 느끼다 자다 드러나다 보이다 걸다 느끼다 스미다 어리다 받다 보여주다 보여주다 넘어가다
1295,MASSEDUCTION,St. Vincent(세인트 빈센트),늘다 뛰어넘다 넘다 들다 펼쳐지다 나오다 자다 들다 싶다 자다 맞추다 이루다 불다 불다 되어다 살다 모르다 해내다 나무라다 벌어지다 자다 찍어내다 갖추다 듣다 남다
1296,MADE,BIGBANG,나오다 모르다 실리다 들다 싶다 듣다 들다 맞다 들다 갖추다 쩔다 모르다 나오다 돋보이다 차다 싶다 듣다 싶다 오다 듣다 맞다 흘리다 쓸다 느끼다 싶다 오다 들다
1297,Diamonds And Pearls,BIGBANG,섞다 만들다 내다 만들다 내다 섞다 드러나다 선보이다 오다 돋보이다 맞닿다 이어지다
1298,La La Land (Original Motion Picture Soundtrack),Various Artists,추다 흘러가다 가보다 정해지다 흘러가다 쓰이다 사무치다 듣다 다가오다 이루다 해보다 달래다 들다 꾸다 대다 입다 지나치다 쫓아가다 해봤다 쫓다 해보다
1299,Rainbow,Kesha(케샤),견디다 그리다 들썩이다 거치다 되어다 지나다 드러나다 가다 겪다 보내다 더불다 견디다 꿈꾸다 풀다 담다 만들다 겪다 찾아오다 녹이다 사로자다 가다 맡다 가다 살아가다 대다 해주다 추다 담다 가다 바라다 넘어서다 보여주다 더불다 밝히다 두다 만들다 살다 덧붙이다 끌다 올리다 비치다 만들다 풀다 보여주다 끄다 태어나다 멈추다 돌아가다 만들다 싸우다 나가다 얻다 지나가다 들어서다 만들어지다
1300,Carry Fire,Robert Plant(로버트 플랜트),벗다 버리다 돌아보다 크다 오다 오다 파고들다 흘러가다 버리다 만들어지다 모르다 배다 나오다 듣다 떠다니다 달라지다 찾다 내려놓다 자아내다 세다 듣다 느끼다 집다 맞닿다 흐르다 보이다
1301,Private Line,Gerald Levert(제랄드 레버트),늘다 피다 꾸다 크다 거두다 쏠리다 늘다 담다 실리다 심다
1302,Ritual Of Love,Karyn White(캐린 화이트),앞서다 늘다 오다 나가다 선보이다 두다 안기다 가지다 맞다 헤어지다
1303,C.M.B.,Color Me Badd(컬러 미 배드),늘다 두다 늘다 자다 쌓다 오다 따오다 흐르다 가다 자다 만들어지다 받다
1304,My Voice - The 1st Album,태연 (TAEYEON),이끌다 나오다 해오다 받다 끼우다 넣다 만들다 만들다 보여주다 보여주다 빠져들다 해내다 빛나다 나누다
1305,Does This Look Infected?,Sum 41,보여주다 지르다 떠오르다 갈리다 찾다 그려지다 돌리다 널다 알려지다 빠져들다 자다 듣다 들다 알려지다 받다 싶다
1306,4eva Is A Mighty Long Time,Big K.R.I.T.(빅 크릿),오다 선보이다 받다 그치다 들려주다 따오다 막히다 사로자다 남기다 만나다 자아내다 추다 넘다 들다 둘러싸다 느끼다 펼치다 올리다 생각나다
1307,Stranger In The Alps,Phoebe Bridgers(피비 브리저스),놓치다 오다 그리다 담다 내다 부르다 듣다 사로자다 받다 보여주다 쥐다 되어다 기다리다 늘다 담다 거치다 드러내다 듣다 전해지다 참다 보여주다 잡다 듣다 움직이다 기다 떠오르다 떨리다 해주다 만들다 뜨다 불다 놓치다 오다 찾다 잃어버리다 잊혀지다
1308,About Time,Sabrina Claudio(사브리나 클라우디오),해오다 다가오다 지니다 돼다 오다 손꼽다
1309,You Make It Feel Like Christmas,Gwen Stefani(그웬 스테파니),알리다 해오다 넘다 자다 알려지다 사로자다 서다 받다 크다 끌다 터지다 나오다 매다 갖추다 받다 터지다 나오다 만들다 나가다 얻다 되어다 담기다 크다 받다 알리다 늘다 기다 들다 보이다 받다 몰다 사오다 크다 만들다 듣다 느끼다 만들다 올리다 가다 잡다 크다 되어다 만들어지다 넘다 해오다 만나다 크다 품다 되어다 만들다 올려주다 적다 만들어지다 받다 늘다 어우러지다 바라다 만들다 만들다 늘다 떠오르다 만들다 담기다 되새기다 만들다 알다 건네다 여겨지다 만들어지다 알려지다 늘다 팔리다 빠지다 되어다 빠지다 드러나다 쉬다 들리다 담기다 만들어지다 되어다 어리다 품다 찾다 가다 갖다 끊다 늘다 되어다 만들다 부르다 되어다 들리다 쌓이다 찾아오다 해내다 흘러나오다 가지다 되어다 알리다 느끼다 해주다 들려주다 잡다 돋보이다 되어다 만들다
1310,Max & Match,이달의 소녀 오드아이써클,불러일으키다 가다 얻다 보이다 나가다 가다 보여주다 느껴지다 돋보이다 보여주다 자다 부각시키다 이루다 기울이다 잇다 갖다 나가다 보내다
1311,Younger Now,Miley Cyrus(마일리 사이러스),담다 늘다 남기다 얻다 얻다 벗어나다 선보이다 벗어나다 내딛다 늘다 거두다 오다 마치다 보여주다 돌아오다 오다 보여주다 보여주다 드러나다 드러나다 보여주다 보이다 늘다 내다 꾸미다 돌아가다 받다 만들다 되어다 올라서다 늘다 느끼다 두다 여유롭다 느끼다 보여주다 느끼다 겪다 담다 밝히다 걸치다 만나다 지다 모르다 덜다 보여주다
1312,Hidden Valley,랄라스윗(lalasweet),선보이다 채다 드러내다 오다 선보이다 추다 잊다 살다 풀다 떨리다 자아내다 어우러지다 잇다 되어다 읽다 자아내다 남기다 들려오다 해주다 크다 지치다 이끌다 느끼다 되새기다
1313,Offering,Cults(컬츠),받다 올리다 아우르다 선보이다 받다 받다 되어다 엇갈리다 내리다 오다 돋보이다 추다 오다 오다 어우러지다
1314,Ogilala,William Patrick Corgan,빌리다 빌리다 되어다 받다 들다 품다 빌리다 느끼다 따르다 빼다 빌리다 다가오다 오다 익히다 드러내다 오다 묻다 나다 오다 어우러지다 느껴지다 자다 드러나다 내려놓다 다가가다 알리다
1315,Scene,Rad Museum,해오다 받다 이루다 내다 알려지다 잡다 움직이다 막히다 흩다 뿌리다 떠올리다 남기다
1316,A Boy Becomes A Man,박정민,그리다 받다 펼치다 지켜보다 맞다 익히다 만나다 나다 녹다 가다 만들다 가다 끼치다 부리다 찾다 붙다 늘다 바치다 따다 늘다 보여주다
1317,For You a Thousand Times,Silje Nergaard(실예 네가드),가지다 뛰어넘다 도르다 가다 맞추다 가다 알려지다 해오다 가지다 넘다 헤어지다 부둥켜안다 울다 느끼다 이어지다 만들다 헤어지다 주다
1318,"Nat ""King"" Cole & Me [Deluxe Edition]",Gregory Porter(그레고리 포터),바치다 부르다 바치다 그리다 듣다 남기다 드러내다 두다 즐기다 부르다 가지다 메다 되어다 들려주다 되어다 부르다
1319,Lovers,Anna Of The North(안나 오브 더 노스),어울리다 만나다 되어다 버리다 지니다 따르다 놓치다 오다 가다 만나다 지니다 흐르다 틀어박히다 들어오다 돌아보다 떠나다 기르다 꿈꾸다 떠밀다 올라가다 부르다 만나다 이끌다 서두르다 고르다 늦다 재잘거리다 나다 기르다 만들다 속삭이다 남겨지다 받아들이다 묻다 나다
1320,Circular Dilemma,신명섭 그룹 (Myungsup Shin Group),던지다 나아가다 서다 걸다 입다 나아가다 듣다 떠나다 받다 풀다 내다 선보이다 바치다 인정받다 오가다 크다 쌓이다 쌓이다 만들다 벗어나다 담다 오다 얻다 담기다 감다
1321,Noel [Deluxe Edition],Josh Groban(조쉬 그로반),받다 돼다 오다 올리다 바뀌다 돼다 아우르다 부르다 만들다 다루다 세우다 자다 어울리다 매만지다 늘다 갖다 녹다 들다 늘다 오다 사라지다 해주다 받다 많아지다 돌아오다 생각나다
1322,A Kiss At The End Of Rainbow,모던쥬스(Modern Juice),주다 되어다 들다 보여주다 뽑다 내다 남다 사라지다 불다 크다 누리다 모르다 기울어지다 즐기다 듣다 따라가다 뛰어넘다 나오다 맞다 주다
1323,Vse Je V Redu Z Mojo Duso,Patetico,알아듣다 이루어지다 다루다 쓰다 받다 보여주다 되어다 느끼다 느끼다 자다 들어주다
1324,Flicker (Deluxe),Niall Horan(나일 호란),손꼽다 들어가다 되어다 알려지다 알려지다 떠나다 들려주다 마치다 앞두다 모으다 크다 받다 보여주다 쓸다 보여주다 걷다 듣다 내려앉다 펼쳐지다 떠오르다 매만지다 되어다 선보이다 보여주다 빠지다 만들다 듣다 즐기다 알아차리다 되어다 담기다 되어다 크다 받다 만들다 만들다 오다 깨우다 내다 채우다 해내다 늘다 크다 받다 허다 담기다 만들다 내다 펼쳐지다 늘다 받다 만들다 내다 즐기다 들다 가다 해내다 늘다 쓰다 마치다 어울리다 띄다 보여주다 늘다 끝나다 버리다 해내다 보여주다 매만지다 담기다 해주다 이어지다 어우러지다 들려주다 부르다 가다 담기다 만들다 내다 감싸다 느끼다 크다
1325,Concrete and Gold,Foo Fighters(푸 파이터스),푸다 돌아오다 푸다 푸다 늘다 살다 나가다 해오다 푸다 늘다 해오다 해오다 나가다 푸다 늘다 만들다 넘다 푸다 풀다 내다 엿보다 돼다 푸다 크다 만들다 싶다 살다 맞다 엿보다 차다 높이다 푸다 자아내다 푸다 되어다 푸다 나아가다 푸다 드러나다 넘어서다 느끼다 푸다 만들다 담다 느끼다 돋보이다 되어다 가다 들어주다 돌아오다 푸다 늘다 넘어서다 푸다 가다 나가다
1326,Puberty 2,Mitski,들려주다 되어다 들려주다 싶다 쉬다 들다 어리다 보내다 오다 느껴지다 받다 늘다 세다 받다 넘다 들다 만들다 되어다 뽑다 헤어지다 해주다 늘다 받다 오다 늘다 받다 담다 지나치다 풀다 넘어서다 늘다 대다 보내다 걸다 벗어나다 믿다 느끼다 걸어가다 기다리다 모르다 던지다
1327,Unforgettable: With Love,Natalie Cole(나탈리 콜),되어다 크다 거두다 들어서다 빠지다 되어다 기다 오가다 늘다 크다 거두다 안기다 되어다 떠나다 돼다 가다 느껴지다 심다
1328,"Music From The Movie ""Jungle Fever""",Stevie Wonder(스티비 원더),가다 쓸다 만들어지다 들다 늘다 인정받다 사르다 알려지다 쫓겨나다 얻다 어두워지다 말다
1329,Meaning Of Life,Kelly Clarkson(켈리 클락슨),되찾다 늘다 넘다 멀어지다 가다 불다 깨다 사르다 나오다 늘다 가다 이어지다 늘다 오다 품다 자다 오다 돼다 담기다 나타내다 나오다 가지다 가려지다 드러나다 이어지다 만들다 크다 자다 해보다 뛰다 기다리다 돼다 보내오다 누리다 되찾다 꿈꾸다 열다
1330,Make Time For Love,Keith Washington(키스 워싱턴),늘다 담기다 흐르다 지르다 불다 되어다 찾아보다 들다 심다
1331,d'motional,D.no,듣다 싶다 듣다 되어다 듣다 맞추다 주다 뜨다 주다 들다 듣다 되어다 받다 듣다 헤어지다 오다 닿다 빠지다 되어다 주다 싶다 들다 자다 따라가다 받다 오다 입히다 어긋나다 보이다 헤아리다 서다 건지다 오다 만들다 건지다 놓다 담기다 오다 닿다 만들다 떠나다 마치다 벗어나다 싶다 모르다 느끼다 되어다 받다 남다 보이다 빗대다 걷다 걷다 나오다 지나다 보이다 자다 깔다 듣다 느끼다 들다 숨다 주다 듣다 싶다 주다 들다 듣다
1332,A Dream Fulfilled,Will Downing(윌 다우닝),다다르다 읽다 크다 가지다 두다 선보이다 적다 심다
1333,Lalah Hathaway,Lalah Hathaway(레일라 해서웨이),크다 늘다 비다 받다 가지다 알아보다 재다 걸치다 뽐내다 늘다 꼽히다 미루다 입다 맞다 심다
1334,감성 EP,산체스(Sanchez),들다 느끼다 해주다 버리다 넣다 들다 듣다 꽂히다 버리다 기울이다 듣다 맞다 듣다 싶다 듣다 싶다 불다 싶다 간질거리다 싶다
1335,Mix & Match,이달의 소녀 오드아이써클,차다 선보이다 거치다 넓히다 나가다 이어지다 오다 드러나다 더불다 선보이다 가다 돼다 풍기다 보이다 넓히다 나가다 지켜보다 높아지다
1336,Luciferian Towers,Godspeed You! Black Emperor(갓스피드 유! 블랙 엠퍼러),만나다 뽑다 두다 들다 맞다 크다 머물다 늘다 보여주다 받다 들다 걸어오다 떼다 가다 가다 드러내다 만나다 일구다 내다 밝다 켜지다 날아다니다 내뱉다 만들다 만나다 벌어지다 써다 내다
1337,Into Ashes,김재하,메다 늘다 끄다 집다 내다 늘다 알다 써다 놓치다 써다 내다 늘다 풀다 내다 들다 메다 파이다 겨루다 해내다 찌르다 갖다
